Fra,Til,KWH 60 Forbruk
19.07.2021 20:00,19.07.2021 21:00,"0,139"
19.07.2021 21:00,19.07.2021 22:00,"0,143"
19.07.2021 22:00,19.07.2021 23:00,"0,134"
19.07.2021 23:00,20.07.2021 00:00,"0,143"
20.07.2021 00:00,20.07.2021 01:00,"0,966"
20.07.2021 01:00,20.07.2021 02:00,"0,153"
20.07.2021 02:00,20.07.2021 03:00,"0,143"
20.07.2021 03:00,20.07.2021 04:00,"0,14"
20.07.2021 04:00,20.07.2021 05:00,"0,153"
20.07.2021 05:00,20.07.2021 06:00,"1,124"
20.07.2021 06:00,20.07.2021 07:00,"0,163"
20.07.2021 07:00,20.07.2021 08:00,"0,146"
20.07.2021 08:00,20.07.2021 09:00,"0,176"
20.07.2021 09:00,20.07.2021 10:00,"0,173"
20.07.2021 10:00,20.07.2021 11:00,"0,161"
20.07.2021 11:00,20.07.2021 12:00,"1,116"
20.07.2021 12:00,20.07.2021 13:00,"0,164"
20.07.2021 13:00,20.07.2021 14:00,"0,159"
20.07.2021 14:00,20.07.2021 15:00,"0,158"
20.07.2021 15:00,20.07.2021 16:00,"0,136"
20.07.2021 16:00,20.07.2021 17:00,"0,241"
20.07.2021 17:00,20.07.2021 18:00,"0,847"
20.07.2021 18:00,20.07.2021 19:00,"0,144"
20.07.2021 19:00,20.07.2021 20:00,"0,147"
20.07.2021 20:00,20.07.2021 21:00,"0,144"
20.07.2021 21:00,20.07.2021 22:00,"0,144"
20.07.2021 22:00,20.07.2021 23:00,"1,138"
20.07.2021 23:00,21.07.2021 00:00,"0,154"
21.07.2021 00:00,21.07.2021 01:00,"0,148"
21.07.2021 01:00,21.07.2021 02:00,"0,147"
21.07.2021 02:00,21.07.2021 03:00,"0,15"
21.07.2021 03:00,21.07.2021 04:00,"0,299"
21.07.2021 04:00,21.07.2021 05:00,"0,988"
21.07.2021 05:00,21.07.2021 06:00,"0,166"
21.07.2021 06:00,21.07.2021 07:00,"0,169"
21.07.2021 07:00,21.07.2021 08:00,"0,178"
21.07.2021 08:00,21.07.2021 09:00,"0,186"
