Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
54;Troms og Finnmark;5402;Harstad;;;LIBS;Liberalistene;0,26077;19611;6;25;31;0,26077;0,0546;0;0;
54;Troms og Finnmark;5402;Harstad;;;BLANKE;Blanke;1,14401;19611;50;86;136;0,47893;0,35615;0;0;
54;Troms og Finnmark;5403;Alta;;;A;Arbeiderpartiet;23,83107;15862;901;1153;2054;-6,59898;7,73628;9;0;
54;Troms og Finnmark;5403;Alta;;;SV;SV - Sosialistisk Venstreparti;9,79232;15862;414;430;844;0,11607;3,0909;4;0;
54;Troms og Finnmark;5403;Alta;;;RØDT;Rødt;6,86855;15862;289;303;592;6,86855;4,84959;2;0;
54;Troms og Finnmark;5403;Alta;;;SP;Senterpartiet;14,38682;15862;552;688;1240;12,40566;0,20673;5;0;
54;Troms og Finnmark;5403;Alta;;;KRF;Kristelig Folkeparti;3,86356;15862;130;203;333;-0,59404;0,71664;1;0;
54;Troms og Finnmark;5403;Alta;;;MDG;Miljøpartiet De Grønne;4,11881;15862;186;169;355;0,43434;1,49321;1;0;
54;Troms og Finnmark;5403;Alta;;;V;Venstre;8,98016;15862;322;452;774;-3,3779;-2,44164;3;0;
54;Troms og Finnmark;5403;Alta;;;H;Høyre;8,05198;15862;285;409;694;-2,96518;-1,61627;3;0;
54;Troms og Finnmark;5403;Alta;;;FRP;Fremskrittspartiet;19,09734;15862;651;995;1646;-1,8135;-13,29128;7;0;
54;Troms og Finnmark;5403;Alta;;;KRISTNE;Partiet De Kristne;0,58011;15862;20;30;50;-0,04806;0,13462;0;0;
54;Troms og Finnmark;5403;Alta;;;LIBS;Liberalistene;0,42928;15862;18;19;37;0,42928;0,14492;0;0;
54;Troms og Finnmark;5403;Alta;;;BLANKE;Blanke;3,0398;15862;112;150;262;2,26666;2,08245;0;0;
54;Troms og Finnmark;5404;Vardø;;;A;Arbeiderpartiet;40,48964;1723;129;301;430;-13,08889;3,53514;8;0;
54;Troms og Finnmark;5404;Vardø;;;SV;SV - Sosialistisk Venstreparti;6,96798;1723;17;57;74;4,5823;0,28275;1;0;
54;Troms og Finnmark;5404;Vardø;;;SP;Senterpartiet;20,62147;1723;60;159;219;20,62147;-2,12691;4;0;
54;Troms og Finnmark;5404;Vardø;;;MDG;Miljøpartiet De Grønne;23,16384;1723;58;188;246;10,73839;17,87136;5;0;
54;Troms og Finnmark;5404;Vardø;;;V;Venstre;1,69492;1723;5;13;18;-9,23948;-0,5335;0;0;
54;Troms og Finnmark;5404;Vardø;;;H;Høyre;7,06215;1723;19;56;75;-2,97761;-2,87286;1;0;
54;Troms og Finnmark;5404;Vardø;;;BLANKE;Blanke;1,69492;1723;5;13;18;0,70088;-0,99775;0;0;
54;Troms og Finnmark;5405;Vadsø;;;A;Arbeiderpartiet;31,11187;4682;304;611;915;0,09795;-9,78756;7;0;
54;Troms og Finnmark;5405;Vadsø;;;SV;SV - Sosialistisk Venstreparti;13,2608;4682;139;251;390;0,96789;0,77219;3;0;
54;Troms og Finnmark;5405;Vadsø;;;RØDT;Rødt;4,59028;4682;50;85;135;2,43653;3,10137;1;0;
54;Troms og Finnmark;5405;Vadsø;;;SP;Senterpartiet;19,44917;4682;183;389;572;19,44917;6,96056;4;0;
54;Troms og Finnmark;5405;Vadsø;;;KRF;Kristelig Folkeparti;1,97212;4682;16;42;58;-2,03716;0,11858;0;0;
54;Troms og Finnmark;5405;Vadsø;;;MDG;Miljøpartiet De Grønne;5,40632;4682;56;103;159;2,7887;3,37047;1;0;
54;Troms og Finnmark;5405;Vadsø;;;H;Høyre;24,20945;4682;212;500;712;-13,82898;6,16023;5;0;
54;Troms og Finnmark;5405;Vadsø;;;BLANKE;Blanke;0,88405;4682;6;20;26;-0,24252;0,27634;0;0;
54;Troms og Finnmark;5406;Hammerfest;;;A;Arbeiderpartiet;49,77769;8959;1024;1551;2575;-18,68036;5,25629;18;0;
54;Troms og Finnmark;5406;Hammerfest;;;SV;SV - Sosialistisk Venstreparti;12,12063;8959;275;352;627;0,44262;2,4243;4;0;
54;Troms og Finnmark;5406;Hammerfest;;;RØDT;Rødt;4,83279;8959;111;139;250;4,83279;3,57191;2;0;
54;Troms og Finnmark;5406;Hammerfest;;;SP;Senterpartiet;9,82022;8959;201;307;508;9,82022;2,73445;3;0;
54;Troms og Finnmark;5406;Hammerfest;;;KRF;Kristelig Folkeparti;9,35627;8959;217;267;484;4,45831;7,7047;3;0;
54;Troms og Finnmark;5406;Hammerfest;;;MDG;Miljøpartiet De Grønne;2,88034;8959;63;86;149;0,56742;1,06894;1;0;
54;Troms og Finnmark;5406;Hammerfest;;;H;Høyre;6,2053;8959;135;186;321;-2,97838;-11,21612;2;0;
54;Troms og Finnmark;5406;Hammerfest;;;FRP;Fremskrittspartiet;5,00677;8959;90;169;259;1,53738;-8,15253;2;0;
54;Troms og Finnmark;5406;Hammerfest;;;BLANKE;Blanke;1,60448;8959;32;51;83;0,83351;0,60999;0;0;
54;Troms og Finnmark;5411;Kvæfjord;;;A;Arbeiderpartiet;34,9076;2325;127;383;510;-3,49713;8,91482;8;0;
54;Troms og Finnmark;5411;Kvæfjord;;;SV;SV - Sosialistisk Venstreparti;10,60917;2325;38;117;155;2,18967;2,12542;2;0;
54;Troms og Finnmark;5411;Kvæfjord;;;SP;Senterpartiet;28,61054;2325;95;323;418;11,62383;9,71764;7;0;
54;Troms og Finnmark;5411;Kvæfjord;;;V;Venstre;6,3655;2325;14;79;93;-6,55916;2,81556;1;0;
54;Troms og Finnmark;5411;Kvæfjord;;;BLANKE;Blanke;1,23203;2325;3;15;18;0,56734;0,20917;0;0;
54;Troms og Finnmark;5411;Kvæfjord;;;FHF;Fellesliste for Høyre og Fremskrittspartiet;19,50719;2325;71;214;285;19,50719;19,50719;5;0;
54;Troms og Finnmark;5412;Tjeldsund;;;A;Arbeiderpartiet;36,60309;3492;193;613;806;-4,42431;7,32486;8;0;
54;Troms og Finnmark;5412;Tjeldsund;;;SV;SV - Sosialistisk Venstreparti;5,99455;3492;36;96;132;0,72058;1,22156;1;0;
54;Troms og Finnmark;5412;Tjeldsund;;;RØDT;Rødt;3,36058;3492;32;42;74;-1,09147;2,19644;0;0;
54;Troms og Finnmark;5412;Tjeldsund;;;SP;Senterpartiet;12,85195;3492;65;218;283;12,85195;1,50155;3;0;
54;Troms og Finnmark;5412;Tjeldsund;;;H;Høyre;27,61126;3492;156;452;608;-13,62161;-0,26999;6;0;
54;Troms og Finnmark;5412;Tjeldsund;;;FRP;Fremskrittspartiet;7,99273;3492;55;121;176;7,99273;-10,92461;2;0;
54;Troms og Finnmark;5412;Tjeldsund;;;BLANKE;Blanke;0,72661;3492;3;13;16;0,24716;0,26095;0;0;
54;Troms og Finnmark;5412;Tjeldsund;;;HTL;Hinnøysiden Tverrpolitiske liste;5,58583;3492;11;112;123;5,58583;5,58583;1;0;
54;Troms og Finnmark;5413;Ibestad;;;A;Arbeiderpartiet;29,36118;1147;98;141;239;9,44714;3,25777;6;0;
54;Troms og Finnmark;5413;Ibestad;;;SP;Senterpartiet;19,28747;1147;56;101;157;2,09549;-1,7718;4;0;
54;Troms og Finnmark;5413;Ibestad;;;H;Høyre;51,35135;1147;193;225;418;22,55479;28,40053;9;0;
54;Troms og Finnmark;5413;Ibestad;;;BLANKE;Blanke;0,61425;1147;5;0;5;0,04118;0,36204;0;0;
54;Troms og Finnmark;5414;Gratangen;;;A;Arbeiderpartiet;23,28042;893;30;102;132;-26,04618;-4,85517;3;0;
54;Troms og Finnmark;5414;Gratangen;;;SP;Senterpartiet;46,20811;893;86;176;262;22,80744;25,19116;7;0;
54;Troms og Finnmark;5414;Gratangen;;;BLANKE;Blanke;1,94004;893;1;10;11;0,92993;1,43156;0;0;
54;Troms og Finnmark;5414;Gratangen;;;GFL;Gratangen Fellespolitiske Liste;19,22399;893;37;72;109;8,61793;19,22399;3;0;
54;Troms og Finnmark;5414;Gratangen;;;TVG;Tverrpolitisk Liste for Gratangen;11,28748;893;20;44;64;11,28748;11,28748;2;0;
54;Troms og Finnmark;5415;Loabák - Lavangen;;;A;Arbeiderpartiet;43,69603;823;64;189;253;12,10789;13,44125;7;0;
54;Troms og Finnmark;5415;Loabák - Lavangen;;;SP;Senterpartiet;33,85147;823;55;141;196;-9,08047;3,75593;5;0;
54;Troms og Finnmark;5415;Loabák - Lavangen;;;H;Høyre;22,4525;823;24;106;130;3,95338;3,98117;3;0;
54;Troms og Finnmark;5415;Loabák - Lavangen;;;BLANKE;Blanke;2,59067;823;3;12;15;2,06711;2,2722;0;0;
54;Troms og Finnmark;5416;Bardu;;;A;Arbeiderpartiet;19,72093;3152;163;261;424;-17,79282;-4,55602;4;0;
54;Troms og Finnmark;5416;Bardu;;;SP;Senterpartiet;62,88372;3152;384;968;1352;29,44038;27,34472;12;0;
54;Troms og Finnmark;5416;Bardu;;;V;Venstre;3,53488;3152;35;41;76;-0,81055;1,56293;1;0;
54;Troms og Finnmark;5416;Bardu;;;H;Høyre;10,74419;3152;88;143;231;-9,27782;-7,83601;2;0;
54;Troms og Finnmark;5416;Bardu;;;FRP;Fremskrittspartiet;3,11628;3152;18;49;67;-1,55919;-7,61992;0;0;
54;Troms og Finnmark;5416;Bardu;;;BLANKE;Blanke;1,06977;3152;7;16;23;-0,36038;0,41245;0;0;
54;Troms og Finnmark;5417;Salangen;;;A;Arbeiderpartiet;25,89991;1739;87;208;295;-18,51401;-2,50199;5;0;
54;Troms og Finnmark;5417;Salangen;;;SV;SV - Sosialistisk Venstreparti;7,90167;1739;30;60;90;3,50606;-0,48441;2;0;
54;Troms og Finnmark;5417;Salangen;;;SP;Senterpartiet;46,61984;1739;193;338;531;10,08138;17,58503;9;0;
54;Troms og Finnmark;5417;Salangen;;;KRF;Kristelig Folkeparti;3,16067;1739;11;25;36;-0,96021;0,07522;0;0;
54;Troms og Finnmark;5417;Salangen;;;H;Høyre;16,41791;1739;47;140;187;5,88677;2,81032;3;0;
54;Troms og Finnmark;5417;Salangen;;;BLANKE;Blanke;1,75593;1739;2;18;20;0,016;0,96479;0;0;
54;Troms og Finnmark;5418;Målselv;;;A;Arbeiderpartiet;29,23907;5385;219;757;976;-14,4859;8,44443;7;0;
54;Troms og Finnmark;5418;Målselv;;;SV;SV - Sosialistisk Venstreparti;3,74476;5385;39;86;125;-0,19383;-1,7506;1;0;
54;Troms og Finnmark;5418;Målselv;;;RØDT;Rødt;3,20551;5385;34;73;107;3,20551;1,78652;1;0;
54;Troms og Finnmark;5418;Målselv;;;SP;Senterpartiet;46,6447;5385;352;1205;1557;31,05725;5,41663;10;0;
54;Troms og Finnmark;5418;Målselv;;;V;Venstre;5,48232;5385;57;126;183;-6,8341;2,69595;1;0;
54;Troms og Finnmark;5418;Målselv;;;H;Høyre;7,90893;5385;59;205;264;-10,34875;-3,57198;2;0;
54;Troms og Finnmark;5418;Målselv;;;FRP;Fremskrittspartiet;3,77472;5385;30;96;126;-2,40018;-8,97038;1;0;
54;Troms og Finnmark;5418;Målselv;;;BLANKE;Blanke;1,10845;5385;8;29;37;0,30738;0,51505;0;0;
54;Troms og Finnmark;5419;Sørreisa;;;A;Arbeiderpartiet;51,35135;2747;226;648;874;10,23166;25,75177;10;0;
54;Troms og Finnmark;5419;Sørreisa;;;SV;SV - Sosialistisk Venstreparti;4,46533;2747;31;45;76;0,79738;-1,79118;1;0;
54;Troms og Finnmark;5419;Sørreisa;;;SP;Senterpartiet;19,38895;2747;101;229;330;12,7609;-8,55682;4;0;
54;Troms og Finnmark;5419;Sørreisa;;;KRF;Kristelig Folkeparti;2,64395;2747;12;33;45;-1,60316;0,61058;0;0;
54;Troms og Finnmark;5419;Sørreisa;;;H;Høyre;4,17156;2747;23;48;71;-6,4462;-11,05263;1;0;
54;Troms og Finnmark;5419;Sørreisa;;;FRP;Fremskrittspartiet;2,82021;2747;22;26;48;-3,48609;-16,05362;0;0;
54;Troms og Finnmark;5419;Sørreisa;;;BLANKE;Blanke;1,2926;2747;5;17;22;0,6491;0,24984;0;0;
54;Troms og Finnmark;5419;Sørreisa;;;SAMLIST;Samlingslista;15,15864;2747;73;185;258;-12,25449;15,15864;3;0;
54;Troms og Finnmark;5420;Dyrøy;;;A;Arbeiderpartiet;39,63964;938;83;181;264;4,05405;17,06346;6;0;
54;Troms og Finnmark;5420;Dyrøy;;;SV;SV - Sosialistisk Venstreparti;7,95796;938;14;39;53;0,75075;1,30976;1;0;
54;Troms og Finnmark;5420;Dyrøy;;;SP;Senterpartiet;35,13514;938;64;170;234;19,96997;10,7584;5;0;
54;Troms og Finnmark;5420;Dyrøy;;;H;Høyre;7,35736;938;15;34;49;-3,003;-6,77007;1;0;
54;Troms og Finnmark;5420;Dyrøy;;;FRP;Fremskrittspartiet;9,90991;938;24;42;66;-14,56456;-15,85186;2;0;
54;Troms og Finnmark;5420;Dyrøy;;;BLANKE;Blanke;1,35135;938;1;8;9;0,45045;0,79733;0;0;
54;Troms og Finnmark;5421;Senja;;;A;Arbeiderpartiet;28,43039;11667;626;1361;1987;-3,51783;5,07142;13;0;
54;Troms og Finnmark;5421;Senja;;;SV;SV - Sosialistisk Venstreparti;5,2368;11667;146;220;366;0,9536;-0,67346;2;0;
54;Troms og Finnmark;5421;Senja;;;SP;Senterpartiet;23,96623;11667;501;1174;1675;13,59385;4,17136;11;0;
54;Troms og Finnmark;5421;Senja;;;KRF;Kristelig Folkeparti;3,07626;11667;83;132;215;-0,69551;-0,64169;1;0;
54;Troms og Finnmark;5421;Senja;;;MDG;Miljøpartiet De Grønne;2,50393;11667;53;122;175;2,50393;0,87573;1;0;
54;Troms og Finnmark;5421;Senja;;;V;Venstre;1,33066;11667;24;69;93;-1,72192;-0,2078;0;0;
54;Troms og Finnmark;5421;Senja;;;H;Høyre;16,62613;11667;331;831;1162;-4,1506;-3,02772;8;0;
54;Troms og Finnmark;5421;Senja;;;FRP;Fremskrittspartiet;6,93948;11667;165;320;485;-3,09728;-15,11181;3;0;
54;Troms og Finnmark;5421;Senja;;;BLANKE;Blanke;0,81557;11667;16;41;57;0,04843;0,25146;0;0;
54;Troms og Finnmark;5421;Senja;;;SENJA;Senjalista;11,89011;11667;208;623;831;11,89011;11,89011;6;0;
54;Troms og Finnmark;5422;Balsfjord;;;A;Arbeiderpartiet;27,26293;4560;129;630;759;-21,71345;4,17163;6;0;
54;Troms og Finnmark;5422;Balsfjord;;;SV;SV - Sosialistisk Venstreparti;2,55029;4560;14;57;71;-0,44184;-2,93429;0;0;
54;Troms og Finnmark;5422;Balsfjord;;;RØDT;Rødt;3,44828;4560;33;63;96;3,44828;2,07713;1;0;
54;Troms og Finnmark;5422;Balsfjord;;;SP;Senterpartiet;28,26868;4560;139;648;787;14,64663;6,14341;6;0;
54;Troms og Finnmark;5422;Balsfjord;;;KRF;Kristelig Folkeparti;2,58621;4560;13;59;72;-3,75238;-0,31189;0;0;
54;Troms og Finnmark;5422;Balsfjord;;;MDG;Miljøpartiet De Grønne;2,98132;4560;24;59;83;-0,08954;1,29855;0;0;
54;Troms og Finnmark;5422;Balsfjord;;;H;Høyre;20,76149;4560;101;477;578;8,32055;4,46358;4;0;
54;Troms og Finnmark;5422;Balsfjord;;;FRP;Fremskrittspartiet;10,99138;4560;57;249;306;-0,97712;-13,15945;2;0;
54;Troms og Finnmark;5422;Balsfjord;;;KRISTNE;Partiet De Kristne;1,14943;4560;6;26;32;1,14943;0,55734;0;0;
54;Troms og Finnmark;5422;Balsfjord;;;BLANKE;Blanke;1,2931;4560;10;26;36;0,70255;0,3894;0;0;
54;Troms og Finnmark;5423;Karlsøy;;;A;Arbeiderpartiet;16,76495;1874;61;138;199;-9,23906;-4,90037;3;0;
54;Troms og Finnmark;5423;Karlsøy;;;SV;SV - Sosialistisk Venstreparti;9,01432;1874;41;66;107;-1,82905;-3,67767;2;0;
54;Troms og Finnmark;5423;Karlsøy;;;SP;Senterpartiet;28,81213;1874;76;266;342;12,84828;7,87438;5;0;
54;Troms og Finnmark;5423;Karlsøy;;;H;Høyre;2,44313;1874;11;18;29;-2,67735;-8,22784;0;0;
54;Troms og Finnmark;5423;Karlsøy;;;FRP;Fremskrittspartiet;14,40607;1874;48;123;171;-8,5859;-11,22045;2;0;
54;Troms og Finnmark;5423;Karlsøy;;;BLANKE;Blanke;0,58972;1874;2;5;7;-0,7155;-0,13784;0;0;
54;Troms og Finnmark;5423;Karlsøy;;;KF;Karlsøy Fellesliste;28,55939;1874;80;259;339;28,55939;28,55939;5;0;
54;Troms og Finnmark;5424;Lyngen;;;A;Arbeiderpartiet;17,63636;2348;98;193;291;-6,898;-5,76917;3;0;
54;Troms og Finnmark;5424;Lyngen;;;SP;Senterpartiet;11,87879;2348;69;127;196;5,58463;-5,81074;2;0;
54;Troms og Finnmark;5424;Lyngen;;;KRF;Kristelig Folkeparti;14,84848;2348;102;143;245;3,73737;9,79433;3;0;
54;Troms og Finnmark;5424;Lyngen;;;MDG;Miljøpartiet De Grønne;6,30303;2348;30;74;104;0,00887;3,41494;1;0;
54;Troms og Finnmark;5424;Lyngen;;;H;Høyre;13,21212;2348;105;113;218;-1,6241;-7,48583;3;0;
54;Troms og Finnmark;5424;Lyngen;;;FRP;Fremskrittspartiet;4,9697;2348;28;54;82;-0,29684;-16,14944;1;0;
54;Troms og Finnmark;5424;Lyngen;;;BLANKE;Blanke;0,84848;2348;8;6;14;0,33468;0,06629;0;0;
54;Troms og Finnmark;5424;Lyngen;;;LTP;Lyngen Tverrpolitiske liste;26,18182;2348;169;263;432;9,03346;26,18182;5;0;
54;Troms og Finnmark;5424;Lyngen;;;PUS;Samhold Lyngen;4,9697;2348;11;71;82;-6,97635;4,9697;1;0;
54;Troms og Finnmark;5425;Storfjord - Omasvuotna - Omasvuono;;;A;Arbeiderpartiet;13,44765;1495;33;116;149;-6,09053;-11,69201;2;0;
54;Troms og Finnmark;5425;Storfjord - Omasvuotna - Omasvuono;;;SP;Senterpartiet;7,40072;1495;29;53;82;-1,21384;-10,19704;1;0;
54;Troms og Finnmark;5425;Storfjord - Omasvuotna - Omasvuono;;;MDG;Miljøpartiet De Grønne;7,31047;1495;26;55;81;2,07068;4,23784;1;0;
54;Troms og Finnmark;5425;Storfjord - Omasvuotna - Omasvuono;;;H;Høyre;31,22744;1495;84;262;346;8,22566;13,16412;6;0;
54;Troms og Finnmark;5425;Storfjord - Omasvuotna - Omasvuono;;;FRP;Fremskrittspartiet;2,25632;1495;10;15;25;-2,71704;-18,22785;0;0;
54;Troms og Finnmark;5425;Storfjord - Omasvuotna - Omasvuono;;;BLANKE;Blanke;0,27076;1495;0;3;3;-0,17329;-0,47412;0;0;
54;Troms og Finnmark;5425;Storfjord - Omasvuotna - Omasvuono;;;TVPL;Tverrpolitisk liste;38,3574;1495;115;310;425;3,01104;38,3574;7;0;
54;Troms og Finnmark;5426;Gáivuotna - Kåfjord - Kaivuono;;;A;Arbeiderpartiet;43,45503;1727;97;391;488;11,48548;18,41329;8;0;
54;Troms og Finnmark;5426;Gáivuotna - Kåfjord - Kaivuono;;;SP;Senterpartiet;25,37845;1727;47;238;285;3,01879;0,25324;4;0;
54;Troms og Finnmark;5426;Gáivuotna - Kåfjord - Kaivuono;;;KRF;Kristelig Folkeparti;12,11042;1727;14;122;136;-1,68597;6,60124;2;0;
54;Troms og Finnmark;5426;Gáivuotna - Kåfjord - Kaivuono;;;MDG;Miljøpartiet De Grønne;6,58949;1727;20;54;74;-0,45142;2,16545;1;0;
54;Troms og Finnmark;5426;Gáivuotna - Kåfjord - Kaivuono;;;H;Høyre;4,7195;1727;14;39;53;-4,60495;-6,04845;1;0;
54;Troms og Finnmark;5426;Gáivuotna - Kåfjord - Kaivuono;;;FRP;Fremskrittspartiet;7,74711;1727;20;67;87;1,94311;-9,69864;1;0;
54;Troms og Finnmark;5426;Gáivuotna - Kåfjord - Kaivuono;;;BLANKE;Blanke;0,71238;1727;5;3;8;0,14149;0,21154;0;0;
54;Troms og Finnmark;5427;Skjervøy;;;A;Arbeiderpartiet;12,16783;2310;68;106;174;-7,1291;-9,6452;2;0;
54;Troms og Finnmark;5427;Skjervøy;;;SP;Senterpartiet;25,73427;2310;114;254;368;5,61459;7,88724;5;0;
54;Troms og Finnmark;5427;Skjervøy;;;KRF;Kristelig Folkeparti;32,93706;2310;123;348;471;32,93706;24,65094;6;0;
54;Troms og Finnmark;5427;Skjervøy;;;H;Høyre;7,48252;2310;25;82;107;2,62089;-8,09822;1;0;
54;Troms og Finnmark;5427;Skjervøy;;;FRP;Fremskrittspartiet;13,63636;2310;51;144;195;-3,64112;-10,30131;3;0;
54;Troms og Finnmark;5427;Skjervøy;;;BLANKE;Blanke;0,20979;2310;2;1;3;0,0602;-0,99418;0;0;
54;Troms og Finnmark;5427;Skjervøy;;;FSVR;Felleslista SV - Sosialistisk Venstreparti og RØDT;8,04196;2310;44;71;115;8,04196;8,04196;2;0;
54;Troms og Finnmark;5428;Nordreisa;;;A;Arbeiderpartiet;21,36499;3848;191;313;504;-7,76215;-3,00346;5;0;
54;Troms og Finnmark;5428;Nordreisa;;;SV;SV - Sosialistisk Venstreparti;11,44553;3848;111;159;270;0,7719;5,26597;2;0;
54;Troms og Finnmark;5428;Nordreisa;;;SP;Senterpartiet;24,62908;3848;170;411;581;14,14521;4,80786;5;0;
54;Troms og Finnmark;5428;Nordreisa;;;KRF;Kristelig Folkeparti;9,11403;3848;58;157;215;-5,63929;4,45021;2;0;
54;Troms og Finnmark;5428;Nordreisa;;;H;Høyre;19,62696;3848;135;328;463;2,45429;2,17651;4;0;
54;Troms og Finnmark;5428;Nordreisa;;;FRP;Fremskrittspartiet;13,81942;3848;115;211;326;1,0585;-7,7896;3;0;
54;Troms og Finnmark;5428;Nordreisa;;;BLANKE;Blanke;1,3989;3848;14;19;33;0,30782;0,6216;0;0;
54;Troms og Finnmark;5429;Kvænangen;;;A;Arbeiderpartiet;38,48485;1002;98;156;254;0,34531;10,69882;6;0;
54;Troms og Finnmark;5429;Kvænangen;;;SV;SV - Sosialistisk Venstreparti;10,90909;1002;19;53;72;1,60677;7,93732;2;0;
54;Troms og Finnmark;5429;Kvænangen;;;SP;Senterpartiet;24,24242;1002;79;81;160;24,24242;4,48017;3;0;
54;Troms og Finnmark;5429;Kvænangen;;;BLANKE;Blanke;2,42424;1002;10;6;16;1,95913;1,97848;0;0;
54;Troms og Finnmark;5429;Kvænangen;;;HFRP;Høyre og Fremskrittspartiet;13,48485;1002;45;44;89;13,48485;13,48485;2;0;
54;Troms og Finnmark;5429;Kvænangen;;;KVB;Kvænangen Bygdeliste;12,87879;1002;22;63;85;12,87879;12,87879;2;0;
54;Troms og Finnmark;5430;Guovdageaidnu - Kautokeino;;;A;Arbeiderpartiet;11,75657;2294;64;106;170;-14,4324;-11,62005;2;0;
54;Troms og Finnmark;5430;Guovdageaidnu - Kautokeino;;;SV;SV - Sosialistisk Venstreparti;2,48963;2294;20;16;36;0,52387;-3,45706;0;0;
54;Troms og Finnmark;5430;Guovdageaidnu - Kautokeino;;;SP;Senterpartiet;15,14523;2294;104;115;219;14,25747;-18,82606;3;0;
54;Troms og Finnmark;5430;Guovdageaidnu - Kautokeino;;;V;Venstre;10,16598;2294;49;98;147;1,98589;5,38129;2;0;
54;Troms og Finnmark;5430;Guovdageaidnu - Kautokeino;;;H;Høyre;6,43154;2294;37;56;93;2,62684;-7,64912;1;0;
54;Troms og Finnmark;5430;Guovdageaidnu - Kautokeino;;;BLANKE;Blanke;0,69156;2294;2;8;10;0,56474;-0,19702;0;0;
54;Troms og Finnmark;5430;Guovdageaidnu - Kautokeino;;;GDL;Kautokeino Fastboendes liste;25,86445;2294;153;221;374;5,00206;25,86445;5;0;
54;Troms og Finnmark;5430;Guovdageaidnu - Kautokeino;;;JL;Kautokeino Flyttsameliste;19,7787;2294;164;122;286;-4,69815;19,7787;4;0;
54;Troms og Finnmark;5430;Guovdageaidnu - Kautokeino;;;SAL;Sámeálbmot Listu;8,36791;2294;41;80;121;-2,41205;8,36791;2;0;
54;Troms og Finnmark;5432;Loppa;;;A;Arbeiderpartiet;36,4486;771;98;97;195;-3,10364;2,34898;5;0;
54;Troms og Finnmark;5432;Loppa;;;SV;SV - Sosialistisk Venstreparti;13,27103;771;29;42;71;3,00983;5,99133;2;0;
54;Troms og Finnmark;5432;Loppa;;;SP;Senterpartiet;29,15888;771;58;98;156;13,1141;13,06692;5;0;
54;Troms og Finnmark;5432;Loppa;;;H;Høyre;21,1215;771;61;52;113;-13,0203;3,49697;3;0;
54;Troms og Finnmark;5432;Loppa;;;BLANKE;Blanke;1,30841;771;3;4;7;0,18901;0,7337;0;0;
54;Troms og Finnmark;5433;Hasvik;;;A;Arbeiderpartiet;60,08065;818;85;213;298;-3,99702;18,0893;9;0;
54;Troms og Finnmark;5433;Hasvik;;;SP;Senterpartiet;19,55645;818;34;63;97;4,21665;-1,00632;3;0;
54;Troms og Finnmark;5433;Hasvik;;;H;Høyre;20,3629;818;32;69;101;-0,21962;4,56204;3;0;
54;Troms og Finnmark;5433;Hasvik;;;BLANKE;Blanke;1,6129;818;3;5;8;0,8362;0,09775;0;0;
54;Troms og Finnmark;5434;Måsøy;;;A;Arbeiderpartiet;39,96711;1014;140;103;243;-0,76684;-3,37822;6;0;
54;Troms og Finnmark;5434;Måsøy;;;RØDT;Rødt;7,73026;1014;24;23;47;7,73026;6,29141;1;0;
54;Troms og Finnmark;5434;Måsøy;;;SP;Senterpartiet;31,74342;1014;125;68;193;-13,76117;13,93767;5;0;
54;Troms og Finnmark;5434;Måsøy;;;H;Høyre;20,55921;1014;55;70;125;6,79774;3,83259;3;0;
54;Troms og Finnmark;5434;Måsøy;;;BLANKE;Blanke;1,31579;1014;4;4;8;0,03139;0,0568;0;0;
54;Troms og Finnmark;5435;Nordkapp;;;A;Arbeiderpartiet;17,819;2587;121;196;317;-36,86119;-22,10591;3;0;
54;Troms og Finnmark;5435;Nordkapp;;;SV;SV - Sosialistisk Venstreparti;37,04328;2587;285;374;659;20,97464;25,59147;7;0;
54;Troms og Finnmark;5435;Nordkapp;;;SP;Senterpartiet;29,73581;2587;257;272;529;29,73581;18,03368;6;0;
54;Troms og Finnmark;5435;Nordkapp;;;MDG;Miljøpartiet De Grønne;0,84317;2587;6;9;15;0,84317;-0,34582;0;0;
54;Troms og Finnmark;5435;Nordkapp;;;H;Høyre;14,55874;2587;101;158;259;-5,09805;-1,83675;3;0;
54;Troms og Finnmark;5435;Nordkapp;;;BLANKE;Blanke;0,67454;2587;5;7;12;-0,49551;-0,01382;0;0;
54;Troms og Finnmark;5436;Porsanger - Porsáŋgu - Porsanki;;;A;Arbeiderpartiet;26,13852;3266;165;386;551;-5,56651;-7,16469;5;0;
54;Troms og Finnmark;5436;Porsanger - Porsáŋgu - Porsanki;;;SV;SV - Sosialistisk Venstreparti;8,87097;3266;68;119;187;2,57693;1,82171;2;0;
54;Troms og Finnmark;5436;Porsanger - Porsáŋgu - Porsanki;;;RØDT;Rødt;1,80266;3266;15;23;38;1,80266;0,53741;0;0;
54;Troms og Finnmark;5436;Porsanger - Porsáŋgu - Porsanki;;;SP;Senterpartiet;16,93548;3266;121;236;357;12,98997;2,79179;3;0;
54;Troms og Finnmark;5436;Porsanger - Porsáŋgu - Porsanki;;;V;Venstre;1,51803;3266;13;19;32;0,34377;0,65946;0;0;
